MENU_TYPE,RESTAURANT_NAME_KOREAN,ADDRESS_KOREAN,MENU_NAME,NATIONAL_PHONE_NUMBER,DISTRICT_NAME,LATITUDE,LONGITUDE,RESTAURANT_NAME_ENGLISH,ADDRESS_ENGLISH,OPENING_HOURS,RATING,RATING_COUNT,PRICE_LEVEL,TAKEOUT_YN,RESERVABLE,BREAKFAST_YN,LUNCH_YN,DINNER_YN,BEER_YN,OUTDOOR_SEAT_YN,MENU_FOR_CHILDREN_YN,RESTROOM_YN,PARKING_LOT_YN,PAYMENT_OPTIONS,REVIEW
회집,청사포횟집,부산광역시 동래구 중앙대로1367번길 55 (온천동),생선회,051-557-1667,동래구,35.21005596,129.0747861,Busan Hoetjip,"South Korea, Busan, Haeundae, 중제2동 520-1","Monday: 11:00AM–10:00PM
Tuesday: 11:00AM–10:00PM
Wednesday: 11:00AM–10:00PM
Thursday: 11:00AM–10:00PM
Friday: 11:00AM–10:00PM
Saturday: 11:00AM–10:00PM
Sunday: 11:00AM–10:00PM",5.0,3.0,,True,True,,True,True,True,,False,True,,acceptsCreditCards,"This is a restaurant that has been operating domestically produced eel for 38 years.
The raw fish is delicious and the staff are friendly.
It is a place of healing.
The atmosphere is good too~~~
"
회집,미조리식당,부산광역시 동래구 충렬대로256번길 6 (수안동),생선회,051-556-1771,동래구,35.200835,129.086865,,"226 Mijo-ro, Mijo-myeon, Namhae, Gyeongsangnam-do, South Korea","Monday: 7:00AM–9:00PM
Tuesday: 7:00AM–9:00PM
Wednesday: 7:00AM–9:00PM
Thursday: 7:00AM–9:00PM
Friday: 7:00AM–9:00PM
Saturday: 7:00AM–9:00PM
Sunday: 7:00AM–9:00PM",3.8,30.0,,,True,,True,True,True,False,False,True,,acceptsCreditCards,"They're friendly and it's so delicious. I visited again after a year and it's so good.
I have been visiting for 3 years. This was my 4th visit during the holidays a few days ago, and it's a shame that the price went up.
I happened to stop by while passing by.
The side dishes were delicious and the stewed cutlassfish was plentiful and delicious.
The price is reasonable and the anchovy ssambap is right. The owner is also kind. I had a nice meal with my family.
It's clean and the food is so delicious.
A restaurant I want to go to again next time
The braised swordfish and grilled swordfish are awesome.
The side dishes were delicious.
The braised cutlassfish is delicious. I think cutlassfish is better than anchovies.
"
한식,만점식당,부산광역시 동래구 명륜로98번길 18 (수안동),돼지갈비,051-558-2240,동래구,35.20241659,129.0843933,Manna Land Korean Restaurant,Al Muroor Road (East Road) - Al Nahyan Camp - آل نهيان - E25 - أبو ظبي - United Arab Emirates,"Monday: 11:00AM–11:00PM
Tuesday: 11:00AM–11:00PM
Wednesday: 11:00AM–11:00PM
Thursday: 11:00AM–11:00PM
Friday: 11:00AM–11:00PM
Saturday: 11:00AM–11:00PM
Sunday: 11:00AM–11:00PM",4.4,760.0,PRICE_LEVEL_MODERATE,True,True,True,True,True,,,True,True,"paidParkingLot, freeStreetParking, paidStreetParking","acceptsCreditCards, acceptsDebitCards, acceptsNfc","Manaland holds a special place in my heart as my go-to destination for authentic Korean cuisine. Since my first visit back in 2016, this gem of a restaurant has consistently exceeded my expectations, never failing to deliver an exceptional dining experience.

I fondly recall even visiting during Ramadan, a testament to the enduring allure of this establishment. The authenticity of the cuisine is truly unparalleled, and I find myself relishing every dish that graces our table.

If there's one thing you absolutely must try at Manaland, it's their live barbecue – an experience that tantalizes the taste buds and leaves a lasting impression.

Stepping into Manaland feels like being transported to the heart of Asia, with its unchanged ambiance that radiates pure Korean charm. This authenticity extends beyond the decor to the food itself, prepared with meticulous care by Korean hands, free from any additives or unnecessary embellishments.

Despite its culinary excellence, Manaland remains accessible to all, with prices that cater to every budget. If you share my love for Korean cuisine, a visit to Manaland is an absolute must – an opportunity to savor the true essence of Korean flavors without compromise.
Love this place. Starters are amazing (tofu is just wow). Miso soup is very good. Didn’t take pics of the eel rolls (Dragon one…) because it was so delicious. We ate it in a moment.  Food was great. Definitely will come again.
Korean food is very famous for its flavourful dishes and diverse ingredients. We were craving something harty and delicious to have for lunch, so we decided to give Mana Land Korean Reasturant a try, and we were very happy we did.

There were a lot of sides served, and they were all very tasty ( especially the pickeled cucumber ). The hot pot was very flavourful, and the meat used very tender and just melted away on our palettes.

The sauces were just a bit limited but still very well prepared.

Would highly recommend visiting this place in the future 😀 👌 😊.
Best service, food and ambiance.
Nice servers and specially the chef, he even check us personally if we are enjoying our dinner.. and yes we did ! 😊
Amazing people especially Kuya Dan.
Comfort food as always.
Miso soup THE BEST.
"
한식,산성별관,부산광역시 동래구 온천장로119번길 12-3 (온천동),"아구찜,오리고기",051-556-7105,동래구,35.22168147,129.0841335,,"South Korea, Busan, Dongnae-gu, Oncheon-dong, 150 10번지 1층",,,,,,,,,,,,,,,,
탕류(보신용),동래삼계탕,부산광역시 동래구 동래로116번길 39 (복천동),삼계탕,051-555-2464,동래구,35.20526177,129.0847496,,"39 Dongnae-ro 116beon-gil, Dongnae-gu, Busan, South Korea","Monday: Closed
Tuesday: Closed
Wednesday: 11:20AM–8:30PM
Thursday: 11:20AM–8:30PM
Friday: 11:20AM–8:30PM
Saturday: 11:20AM–8:30PM
Sunday: 11:20AM–8:30PM",4.3,1227.0,PRICE_LEVEL_MODERATE,True,True,,True,True,True,False,False,True,"freeParkingLot, paidParkingLot",acceptsCreditCards,"Tasty ginseng chicken soup. Highly recommended. The soup was so hot that I wish there was air conditioning in the restaurant.
So good. Monday 2 pm: 1st floor was full! They have break time.
Delicious Samgyetang! Entrance is a bit hidden in alley way. There is free parking in the back alley.
If you savour chicken soup with complimentary ginseng liquor in the mid-afternoon, you might consider relocating. Local taste. Recommend it.
If you going here , you might be wait 10~20min
However the taste is awesome.you will not regret going there
"
한식,밀양삼대국밥,부산광역시 동래구 충렬대로359번길 23 (안락동),돼지국밥,051-529-9825,동래구,35.19903604,129.0984154,,,,,,,,,,,,,,,,,,
한식,바른국수,부산광역시 동래구 명륜로129번길 20 (명륜동),멸치국수,051-555-8248,동래구,35.2054731,129.081282,,"South Korea, Gimhae, 삼정동 429번지 102호 마에스타 김해시 경상남도 KR",,3.3,11.0,,,,,True,True,,,,True,,acceptsCreditCards,"As it is cheap, it tastes good too.
Bibim noodles. Spicy. Amazing.
The taste seems to have changed from before.
There is no such thing as 2900
So so
"
중국식,희래등,부산광역시 동래구 중앙대로1367번길 70-6 (온천동),"유산슬,탕수육,짬뽕",051-555-8817,동래구,35.21058095,129.0745404,Huiraedeung,"453 Yeoksam-ro, Gangnam District, Seoul, South Korea","Monday: 10:00AM–9:00PM
Tuesday: 10:00AM–9:00PM
Wednesday: 10:00AM–9:00PM
Thursday: 10:00AM–9:00PM
Friday: 10:00AM–9:00PM
Saturday: Closed
Sunday: Closed",4.0,256.0,PRICE_LEVEL_MODERATE,True,True,,True,True,True,False,,True,,acceptsCreditCards,"Hi-end Korean Chinese Style restaurant.
Deep fried pork with sweet sauce is one of their signature items.
Black noodle and spicy seafood noodle are very good. I was surprised it looks like they didn't increase prices for a long time.
There are nice and clean private rooms available upon reservation inadvance.

I enjoyed a lot!
Old and Cozy Place with very good food.
Price is cheap. Kind Staffs.
Recommanded!
Korean style Chinese restaurant. Try their Tangsuyuk (Sweet & Sour Pork)
This is a Chinese restaurant near Seolleung Station. Although the price is quite reasonable compared to Gangnam prices, the taste is quite good.
Although it has a slightly old-fashioned taste and cooking style, I think it is well-made. Jjajangmyeon has a well-stir-fried sauce to preserve the vegetable texture, and is moderately sweet and salty. Sweet and sour pork doesn't have a huge amount of meat like the popular style these days, but I think the ratio of meat to fried food is just right, and it's very crispy and has a clean taste.
The employees are generally friendly and the store is spacious. The interior has a slightly old-fashioned feel, but has its own charm.
Heeraedeung is a triple hit of kindness, service, and taste!

It's great to have a Chinese restaurant like this in my neighborhood!

From now on, Chinese restaurants will definitely be a hit! Highly recommended!!!
"
복어취급,수궁복집,부산광역시 동래구 충렬대로 296 (낙민동),복국,051-555-2151,동래구,35.19982197,129.0912551,,"198-16 Nangmin-dong, Dongnae-gu, Busan, South Korea",,4.0,41.0,,True,True,,True,True,True,,False,True,,acceptsCreditCards,"It's a bokguk restaurant near Dongrae Hwamok Apartment, and it's a Dongrae restaurant that everyone in the know knows. A place visited by many civil servants and teachers, especially those with picky tastes.
Bokjuk is okay. But as you can see from the picture, the side dishes are not for kids. Recommended for people over 40.
The food!...is delicious!..^^
Cook!  Holder of 5 certifications!.. the owner’s taste!!^^
Korean, Japanese, Western, Chinese, puffer fish chef!  5 stars!
Delicious course meal ^^
Bokguguk is relatively inexpensive and has a deep taste. A hearty side dish. Bok bulgogi is not good
Cheap and delicious bokjib. Especially the course meal is good value for money.
"
회집,청산도횟집,부산광역시 동래구 명륜로 80-10 (수안동),생선회,051-552-9528,동래구,35.20109679,129.084815,,"28 Hyeonam-ro, Suji-gu, Yongin-si, Gyeonggi-do, South Korea","Monday: 11:00AM–11:00PM
Tuesday: 11:00AM–11:00PM
Wednesday: 11:00AM–11:00PM
Thursday: 11:00AM–11:00PM
Friday: 11:00AM–11:00PM
Saturday: 11:00AM–11:00PM
Sunday: 11:00AM–11:00PM",3.8,242.0,,True,True,,True,True,True,False,False,True,freeStreetParking,acceptsCreditCards,"Nice food and environment but may costly for individuals.
Delicious seafood
Raw raw fish is delicious, but be sure to try the fried shrimp. It's very delicious. + The yellowtail raw fish here is really fresh and chewy. It's a great restaurant!!!!! The 🐟 seasonal yellowtail 🐟 was the most delicious than the raw fish salad❤️❤️
It's a raw fish restaurant, but it's very clean and a good raw fish restaurant.
It’s plentiful and you can feel the true taste of raw fish soup.
Everything else is delicious too
The parking lot is quite large and it's in front of Tancheon after eating, so you can walk right away.
Rather than the common chojang-like taste of multan, it tastes a lot like fruit, especially kiwi. People who like the strong taste of soy sauce may be a little disappointed, but personally, I think I'll often think about it because I can comfortably drink the soup and it's not bad when rolled up with rice or noodles.
"
한식,구기영 조방낙지,부산광역시 동래구 명장로20번길 60 (명장동),"낙지전골,낙지볶음",051-528-7055,동래구,35.20343592,129.1012641,,"South Korea, Busan, Dongnae-gu, 명장제1동 63-4","Monday: 10:30AM–10:00PM
Tuesday: 10:30AM–10:00PM
Wednesday: 10:30AM–10:00PM
Thursday: 10:30AM–10:00PM
Friday: 10:30AM–10:00PM
Saturday: 10:30AM–10:00PM
Sunday: 10:30AM–10:00PM",3.9,540.0,PRICE_LEVEL_MODERATE,True,True,False,True,True,True,False,False,True,freeParkingLot,acceptsCreditCards,"I went to Dongrae-eupseong Fortress late in the evening.
I had a delicious meal with my companions on the way down.
The boss is so kind
The seasoned crab sauce is also very delicious.
When I was undergoing chemotherapy for breast cancer, I ate Yeonpo-tang every time I came out of chemotherapy.
That's why I think I was able to receive all 8 rounds of chemotherapy without any delay^^
Even these days, when I feel like I have a cold, I go to eat Yeonpotang once in a while^^
However, I remember Gugi Yeonpotang serving dead octopus...
I remember saying it was unique because it had gourd in it, but it's been so long that I may not remember it accurately ^^;

Yeonpo-tang is made with live octopus from Oryukdo Island at Chungnyeolsa Seowon Market and its rich soup.
The picture is Oryukdo Octopus Yeonpotang.
The device costs 50,000 won.
The stir-fried octopus had almost the same taste, so there was nothing special about it, just the right amount of octopus and shrimp.
Naksae costs 11,000 won per person, and air rice costs 1,000 won separately.
There is a parking lot next to the store, which is convenient.
The seafood stew contents are good.
It's just spicy
Be sure to ask for it not to be spicy in advance.
Sikhye is delicious too.
No matter when you come and eat it, it always tastes the same.
The generous portion size is superb.
This is a restaurant with 29 years of tradition.
This is a house that has been advertised in various media.
The other house is small and has only a small amount.
The quantity is different in this house.
The crab is packaged and filled with the house's unique seasoning and is really delicious.
It has a variety of menus, so I definitely recommend it.
"
